 1.01391138573668E-03  4.87416913988303E-01  5.20320570372336E-01  5.20320570372336E-01  5.20320570372336E-01  5.20320570372336E-01  5.20320570372336E-01  5.20320570372336E-01  5.20320570372336E-01  5.20320570372336E-01  5.20320570372336E-01  5.20320570372336E-01  5.20320570372336E-01
 1.01531312414576E-03  4.87194005626521E-01  5.20120173026992E-01  5.20120173026992E-01  5.20120173026992E-01  5.20120173026992E-01  5.20120173026992E-01  5.20120173026992E-01  5.20120173026992E-01  5.20120173026992E-01  5.20120173026992E-01  5.20120173026992E-01  5.20120173026992E-01
 1.01671680046638E-03  4.86970556457208E-01  5.19919250273463E-01  5.19919250273463E-01  5.19919250273463E-01  5.19919250273463E-01  5.19919250273463E-01  5.19919250273463E-01  5.19919250273463E-01  5.19919250273463E-01  5.19919250273463E-01  5.19919250273463E-01  5.19919250273463E-01
 1.01812241737770E-03  4.86746565839390E-01  5.19717801481311E-01  5.19717801481311E-01  5.19717801481311E-01  5.19717801481311E-01  5.19717801481311E-01  5.19717801481311E-01  5.19717801481311E-01  5.19717801481311E-01  5.19717801481311E-01  5.19717801481311E-01  5.19717801481311E-01
 1.01952997756260E-03  4.86522033131468E-01  5.19515826019476E-01  5.19515826019476E-01  5.19515826019476E-01  5.19515826019476E-01  5.19515826019476E-01  5.19515826019476E-01  5.19515826019476E-01  5.19515826019476E-01  5.19515826019476E-01  5.19515826019476E-01  5.19515826019476E-01
 1.02093948370768E-03  4.86296957691213E-01  5.19313323256277E-01  5.19313323256277E-01  5.19313323256277E-01  5.19313323256277E-01  5.19313323256277E-01  5.19313323256277E-01  5.19313323256277E-01  5.19313323256277E-01  5.19313323256277E-01  5.19313323256277E-01  5.19313323256277E-01
 1.02235093850323E-03  4.86071338875768E-01  5.19110292559412E-01  5.19110292559412E-01  5.19110292559412E-01  5.19110292559412E-01  5.19110292559412E-01  5.19110292559412E-01  5.19110292559412E-01  5.19110292559412E-01  5.19110292559412E-01  5.19110292559412E-01  5.19110292559412E-01
 1.02376434464327E-03  4.85845176041648E-01  5.18906733295958E-01  5.18906733295958E-01  5.18906733295958E-01  5.18906733295958E-01  5.18906733295958E-01  5.18906733295958E-01  5.18906733295958E-01  5.18906733295958E-01  5.18906733295958E-01  5.18906733295958E-01  5.18906733295958E-01
 1.02517970482556E-03  4.85618468544736E-01  5.18702644832368E-01  5.18702644832368E-01  5.18702644832368E-01  5.18702644832368E-01  5.18702644832368E-01  5.18702644832368E-01  5.18702644832368E-01  5.18702644832368E-01  5.18702644832368E-01  5.18702644832368E-01  5.18702644832368E-01
 1.02659702175155E-03  4.85391215740285E-01  5.18498026534471E-01  5.18498026534471E-01  5.18498026534471E-01  5.18498026534471E-01  5.18498026534471E-01  5.18498026534471E-01  5.18498026534471E-01  5.18498026534471E-01  5.18498026534471E-01  5.18498026534471E-01  5.18498026534471E-01
 1.02801629812647E-03  4.85163416982917E-01  5.18292877767474E-01  5.18292877767474E-01  5.18292877767474E-01  5.18292877767474E-01  5.18292877767474E-01  5.18292877767474E-01  5.18292877767474E-01  5.18292877767474E-01  5.18292877767474E-01  5.18292877767474E-01  5.18292877767474E-01
 1.02943753665927E-03  4.84935071626625E-01  5.18087197895959E-01  5.18087197895959E-01  5.18087197895959E-01  5.18087197895959E-01  5.18087197895959E-01  5.18087197895959E-01  5.18087197895959E-01  5.18087197895959E-01  5.18087197895959E-01  5.18087197895959E-01  5.18087197895959E-01
 1.03086074006263E-03  4.84706179024767E-01  5.17880986283883E-01  5.17880986283883E-01  5.17880986283883E-01  5.17880986283883E-01  5.17880986283883E-01  5.17880986283883E-01  5.17880986283883E-01  5.17880986283883E-01  5.17880986283883E-01  5.17880986283883E-01  5.17880986283883E-01
 1.03228591105300E-03  4.84476738530068E-01  5.17674242294579E-01  5.17674242294579E-01  5.17674242294579E-01  5.17674242294579E-01  5.17674242294579E-01  5.17674242294579E-01  5.17674242294579E-01  5.17674242294579E-01  5.17674242294579E-01  5.17674242294579E-01  5.17674242294579E-01
 1.03371305235058E-03  4.84246749494623E-01  5.17466965290751E-01  5.17466965290751E-01  5.17466965290751E-01  5.17466965290751E-01  5.17466965290751E-01  5.17466965290751E-01  5.17466965290751E-01  5.17466965290751E-01  5.17466965290751E-01  5.17466965290751E-01  5.17466965290751E-01
 1.03514216667934E-03  4.84016211269889E-01  5.17259154634479E-01  5.17259154634479E-01  5.17259154634479E-01  5.17259154634479E-01  5.17259154634479E-01  5.17259154634479E-01  5.17259154634479E-01  5.17259154634479E-01  5.17259154634479E-01  5.17259154634479E-01  5.17259154634479E-01
 1.03657325676701E-03  4.83785123206692E-01  5.17050809687214E-01  5.17050809687214E-01  5.17050809687214E-01  5.17050809687214E-01  5.17050809687214E-01  5.17050809687214E-01  5.17050809687214E-01  5.17050809687214E-01  5.17050809687214E-01  5.17050809687214E-01  5.17050809687214E-01
 1.03800632534507E-03  4.83553484655221E-01  5.16841929809782E-01  5.16841929809782E-01  5.16841929809782E-01  5.16841929809782E-01  5.16841929809782E-01  5.16841929809782E-01  5.16841929809782E-01  5.16841929809782E-01  5.16841929809782E-01  5.16841929809782E-01  5.16841929809782E-01
 1.03944137514880E-03  4.83321294965031E-01  5.16632514362379E-01  5.16632514362379E-01  5.16632514362379E-01  5.16632514362379E-01  5.16632514362379E-01  5.16632514362379E-01  5.16632514362379E-01  5.16632514362379E-01  5.16632514362379E-01  5.16632514362379E-01  5.16632514362379E-01
 1.04087840891727E-03  4.83088553485040E-01  5.16422562704572E-01  5.16422562704572E-01  5.16422562704572E-01  5.16422562704572E-01  5.16422562704572E-01  5.16422562704572E-01  5.16422562704572E-01  5.16422562704572E-01  5.16422562704572E-01  5.16422562704572E-01  5.16422562704572E-01
 1.04231742939330E-03  4.82855259563529E-01  5.16212074195298E-01  5.16212074195298E-01  5.16212074195298E-01  5.16212074195298E-01  5.16212074195298E-01  5.16212074195298E-01  5.16212074195298E-01  5.16212074195298E-01  5.16212074195298E-01  5.16212074195298E-01  5.16212074195298E-01
 1.04375843932355E-03  4.82621412548144E-01  5.16001048192867E-01  5.16001048192867E-01  5.16001048192867E-01  5.16001048192867E-01  5.16001048192867E-01  5.16001048192867E-01  5.16001048192867E-01  5.16001048192867E-01  5.16001048192867E-01  5.16001048192867E-01  5.16001048192867E-01
 1.04520144145844E-03  4.82387011785890E-01  5.15789484054956E-01  5.15789484054956E-01  5.15789484054956E-01  5.15789484054956E-01  5.15789484054956E-01  5.15789484054956E-01  5.15789484054956E-01  5.15789484054956E-01  5.15789484054956E-01  5.15789484054956E-01  5.15789484054956E-01
 1.04664643855220E-03  4.82152056623135E-01  5.15577381138610E-01  5.15577381138610E-01  5.15577381138610E-01  5.15577381138610E-01  5.15577381138610E-01  5.15577381138610E-01  5.15577381138610E-01  5.15577381138610E-01  5.15577381138610E-01  5.15577381138610E-01  5.15577381138610E-01
 1.04809343336287E-03  4.81916546405610E-01  5.15364738800246E-01  5.15364738800246E-01  5.15364738800246E-01  5.15364738800246E-01  5.15364738800246E-01  5.15364738800246E-01  5.15364738800246E-01  5.15364738800246E-01  5.15364738800246E-01  5.15364738800246E-01  5.15364738800246E-01
 1.04954242865232E-03  4.81680480478404E-01  5.15151556395646E-01  5.15151556395646E-01  5.15151556395646E-01  5.15151556395646E-01  5.15151556395646E-01  5.15151556395646E-01  5.15151556395646E-01  5.15151556395646E-01  5.15151556395646E-01  5.15151556395646E-01  5.15151556395646E-01
 1.05099342718622E-03  4.81443858185965E-01  5.14937833279959E-01  5.14937833279959E-01  5.14937833279959E-01  5.14937833279959E-01  5.14937833279959E-01  5.14937833279959E-01  5.14937833279959E-01  5.14937833279959E-01  5.14937833279959E-01  5.14937833279959E-01  5.14937833279959E-01
 1.05244643173405E-03  4.81206678872105E-01  5.14723568807704E-01  5.14723568807704E-01  5.14723568807704E-01  5.14723568807704E-01  5.14723568807704E-01  5.14723568807704E-01  5.14723568807704E-01  5.14723568807704E-01  5.14723568807704E-01  5.14723568807704E-01  5.14723568807704E-01
 1.05390144506916E-03  4.80968941879990E-01  5.14508762332762E-01  5.14508762332762E-01  5.14508762332762E-01  5.14508762332762E-01  5.14508762332762E-01  5.14508762332762E-01  5.14508762332762E-01  5.14508762332762E-01  5.14508762332762E-01  5.14508762332762E-01  5.14508762332762E-01
 1.05535846996870E-03  4.80730646552147E-01  5.14293413208381E-01  5.14293413208381E-01  5.14293413208381E-01  5.14293413208381E-01  5.14293413208381E-01  5.14293413208381E-01  5.14293413208381E-01  5.14293413208381E-01  5.14293413208381E-01  5.14293413208381E-01  5.14293413208381E-01
 1.05681750921366E-03  4.80491792230459E-01  5.14077520787176E-01  5.14077520787176E-01  5.14077520787176E-01  5.14077520787176E-01  5.14077520787176E-01  5.14077520787176E-01  5.14077520787176E-01  5.14077520787176E-01  5.14077520787176E-01  5.14077520787176E-01  5.14077520787176E-01
 1.05827856558889E-03  4.80252378256168E-01  5.13861084421123E-01  5.13861084421123E-01  5.13861084421123E-01  5.13861084421123E-01  5.13861084421123E-01  5.13861084421123E-01  5.13861084421123E-01  5.13861084421123E-01  5.13861084421123E-01  5.13861084421123E-01  5.13861084421123E-01
 1.05974164188310E-03  4.80012403969870E-01  5.13644103461564E-01  5.13644103461564E-01  5.13644103461564E-01  5.13644103461564E-01  5.13644103461564E-01  5.13644103461564E-01  5.13644103461564E-01  5.13644103461564E-01  5.13644103461564E-01  5.13644103461564E-01  5.13644103461564E-01
 1.06120674088882E-03  4.79771868711518E-01  5.13426577259205E-01  5.13426577259205E-01  5.13426577259205E-01  5.13426577259205E-01  5.13426577259205E-01  5.13426577259205E-01  5.13426577259205E-01  5.13426577259205E-01  5.13426577259205E-01  5.13426577259205E-01  5.13426577259205E-01
 1.06267386540247E-03  4.79530771820423E-01  5.13208505164113E-01  5.13208505164113E-01  5.13208505164113E-01  5.13208505164113E-01  5.13208505164113E-01  5.13208505164113E-01  5.13208505164113E-01  5.13208505164113E-01  5.13208505164113E-01  5.13208505164113E-01  5.13208505164113E-01
 1.06414301822432E-03  4.79289112635246E-01  5.12989886525717E-01  5.12989886525717E-01  5.12989886525717E-01  5.12989886525717E-01  5.12989886525717E-01  5.12989886525717E-01  5.12989886525717E-01  5.12989886525717E-01  5.12989886525717E-01  5.12989886525717E-01  5.12989886525717E-01
 1.06561420215852E-03  4.79046890494005E-01  5.12770720692808E-01  5.12770720692808E-01  5.12770720692808E-01  5.12770720692808E-01  5.12770720692808E-01  5.12770720692808E-01  5.12770720692808E-01  5.12770720692808E-01  5.12770720692808E-01  5.12770720692808E-01  5.12770720692808E-01
 1.06708742001310E-03  4.78804104734071E-01  5.12551007013539E-01  5.12551007013539E-01  5.12551007013539E-01  5.12551007013539E-01  5.12551007013539E-01  5.12551007013539E-01  5.12551007013539E-01  5.12551007013539E-01  5.12551007013539E-01  5.12551007013539E-01  5.12551007013539E-01
 1.06856267459996E-03  4.78560754692169E-01  5.12330744835423E-01  5.12330744835423E-01  5.12330744835423E-01  5.12330744835423E-01  5.12330744835423E-01  5.12330744835423E-01  5.12330744835423E-01  5.12330744835423E-01  5.12330744835423E-01  5.12330744835423E-01  5.12330744835423E-01
 1.07003996873490E-03  4.78316839704376E-01  5.12109933505331E-01  5.12109933505331E-01  5.12109933505331E-01  5.12109933505331E-01  5.12109933505331E-01  5.12109933505331E-01  5.12109933505331E-01  5.12109933505331E-01  5.12109933505331E-01  5.12109933505331E-01  5.12109933505331E-01
 1.07151930523761E-03  4.78072359106119E-01  5.11888572369496E-01  5.11888572369496E-01  5.11888572369496E-01  5.11888572369496E-01  5.11888572369496E-01  5.11888572369496E-01  5.11888572369496E-01  5.11888572369496E-01  5.11888572369496E-01  5.11888572369496E-01  5.11888572369496E-01
 1.07300068693166E-03  4.77827312232180E-01  5.11666660773509E-01  5.11666660773509E-01  5.11666660773509E-01  5.11666660773509E-01  5.11666660773509E-01  5.11666660773509E-01  5.11666660773509E-01  5.11666660773509E-01  5.11666660773509E-01  5.11666660773509E-01  5.11666660773509E-01
 1.07448411664456E-03  4.77581698416687E-01  5.11444198062317E-01  5.11444198062317E-01  5.11444198062317E-01  5.11444198062317E-01  5.11444198062317E-01  5.11444198062317E-01  5.11444198062317E-01  5.11444198062317E-01  5.11444198062317E-01  5.11444198062317E-01  5.11444198062317E-01
 1.07596959720769E-03  4.77335516993123E-01  5.11221183580226E-01  5.11221183580226E-01  5.11221183580226E-01  5.11221183580226E-01  5.11221183580226E-01  5.11221183580226E-01  5.11221183580226E-01  5.11221183580226E-01  5.11221183580226E-01  5.11221183580226E-01  5.11221183580226E-01
 1.07745713145637E-03  4.77088767294317E-01  5.10997616670900E-01  5.10997616670900E-01  5.10997616670900E-01  5.10997616670900E-01  5.10997616670900E-01  5.10997616670900E-01  5.10997616670900E-01  5.10997616670900E-01  5.10997616670900E-01  5.10997616670900E-01  5.10997616670900E-01
 1.07894672222983E-03  4.76841448652448E-01  5.10773496677358E-01  5.10773496677358E-01  5.10773496677358E-01  5.10773496677358E-01  5.10773496677358E-01  5.10773496677358E-01  5.10773496677358E-01  5.10773496677358E-01  5.10773496677358E-01  5.10773496677358E-01  5.10773496677358E-01
 1.08043837237123E-03  4.76593560399045E-01  5.10548822941976E-01  5.10548822941976E-01  5.10548822941976E-01  5.10548822941976E-01  5.10548822941976E-01  5.10548822941976E-01  5.10548822941976E-01  5.10548822941976E-01  5.10548822941976E-01  5.10548822941976E-01  5.10548822941976E-01
 1.08193208472766E-03  4.76345101864983E-01  5.10323594806483E-01  5.10323594806483E-01  5.10323594806483E-01  5.10323594806483E-01  5.10323594806483E-01  5.10323594806483E-01  5.10323594806483E-01  5.10323594806483E-01  5.10323594806483E-01  5.10323594806483E-01  5.10323594806483E-01
 1.08342786215014E-03  4.76096072380484E-01  5.10097811611966E-01  5.10097811611966E-01  5.10097811611966E-01  5.10097811611966E-01  5.10097811611966E-01  5.10097811611966E-01  5.10097811611966E-01  5.10097811611966E-01  5.10097811611966E-01  5.10097811611966E-01  5.10097811611966E-01
 1.08492570749364E-03  4.75846471275119E-01  5.09871472698863E-01  5.09871472698863E-01  5.09871472698863E-01  5.09871472698863E-01  5.09871472698863E-01  5.09871472698863E-01  5.09871472698863E-01  5.09871472698863E-01  5.09871472698863E-01  5.09871472698863E-01  5.09871472698863E-01
 1.08642562361707E-03  4.75596297877802E-01  5.09644577406968E-01  5.09644577406968E-01  5.09644577406968E-01  5.09644577406968E-01  5.09644577406968E-01  5.09644577406968E-01  5.09644577406968E-01  5.09644577406968E-01  5.09644577406968E-01  5.09644577406968E-01  5.09644577406968E-01
 1.08792761338329E-03  4.75345551516794E-01  5.09417125075425E-01  5.09417125075425E-01  5.09417125075425E-01  5.09417125075425E-01  5.09417125075425E-01  5.09417125075425E-01  5.09417125075425E-01  5.09417125075425E-01  5.09417125075425E-01  5.09417125075425E-01  5.09417125075425E-01
 1.08943167965913E-03  4.75094231519702E-01  5.09189115042733E-01  5.09189115042733E-01  5.09189115042733E-01  5.09189115042733E-01  5.09189115042733E-01  5.09189115042733E-01  5.09189115042733E-01  5.09189115042733E-01  5.09189115042733E-01  5.09189115042733E-01  5.09189115042733E-01
 1.09093782531538E-03  4.74842337213475E-01  5.08960546646742E-01  5.08960546646742E-01  5.08960546646742E-01  5.08960546646742E-01  5.08960546646742E-01  5.08960546646742E-01  5.08960546646742E-01  5.08960546646742E-01  5.08960546646742E-01  5.08960546646742E-01  5.08960546646742E-01
 1.09244605322679E-03  4.74589867924409E-01  5.08731419224653E-01  5.08731419224653E-01  5.08731419224653E-01  5.08731419224653E-01  5.08731419224653E-01  5.08731419224653E-01  5.08731419224653E-01  5.08731419224653E-01  5.08731419224653E-01  5.08731419224653E-01  5.08731419224653E-01
 1.09395636627209E-03  4.74336822978138E-01  5.08501732113017E-01  5.08501732113017E-01  5.08501732113017E-01  5.08501732113017E-01  5.08501732113017E-01  5.08501732113017E-01  5.08501732113017E-01  5.08501732113017E-01  5.08501732113017E-01  5.08501732113017E-01  5.08501732113017E-01
 1.09546876733400E-03  4.74083201699644E-01  5.08271484647736E-01  5.08271484647736E-01  5.08271484647736E-01  5.08271484647736E-01  5.08271484647736E-01  5.08271484647736E-01  5.08271484647736E-01  5.08271484647736E-01  5.08271484647736E-01  5.08271484647736E-01  5.08271484647736E-01
 1.09698325929919E-03  4.73829003413248E-01  5.08040676164061E-01  5.08040676164061E-01  5.08040676164061E-01  5.08040676164061E-01  5.08040676164061E-01  5.08040676164061E-01  5.08040676164061E-01  5.08040676164061E-01  5.08040676164061E-01  5.08040676164061E-01  5.08040676164061E-01
 1.09849984505838E-03  4.73574227442613E-01  5.07809305996592E-01  5.07809305996592E-01  5.07809305996592E-01  5.07809305996592E-01  5.07809305996592E-01  5.07809305996592E-01  5.07809305996592E-01  5.07809305996592E-01  5.07809305996592E-01  5.07809305996592E-01  5.07809305996592E-01
 1.10001852750622E-03  4.73318873110742E-01  5.07577373479278E-01  5.07577373479278E-01  5.07577373479278E-01  5.07577373479278E-01  5.07577373479278E-01  5.07577373479278E-01  5.07577373479278E-01  5.07577373479278E-01  5.07577373479278E-01  5.07577373479278E-01  5.07577373479278E-01
 1.10153930954141E-03  4.73062939739981E-01  5.07344877945414E-01  5.07344877945414E-01  5.07344877945414E-01  5.07344877945414E-01  5.07344877945414E-01  5.07344877945414E-01  5.07344877945414E-01  5.07344877945414E-01  5.07344877945414E-01  5.07344877945414E-01  5.07344877945414E-01
 1.10306219406665E-03  4.72806426652012E-01  5.07111818727644E-01  5.07111818727644E-01  5.07111818727644E-01  5.07111818727644E-01  5.07111818727644E-01  5.07111818727644E-01  5.07111818727644E-01  5.07111818727644E-01  5.07111818727644E-01  5.07111818727644E-01  5.07111818727644E-01
 1.10458718398863E-03  4.72549333167858E-01  5.06878195157957E-01  5.06878195157957E-01  5.06878195157957E-01  5.06878195157957E-01  5.06878195157957E-01  5.06878195157957E-01  5.06878195157957E-01  5.06878195157957E-01  5.06878195157957E-01  5.06878195157957E-01  5.06878195157957E-01
 1.10611428221808E-03  4.72291658607881E-01  5.06644006567689E-01  5.06644006567689E-01  5.06644006567689E-01  5.06644006567689E-01  5.06644006567689E-01  5.06644006567689E-01  5.06644006567689E-01  5.06644006567689E-01  5.06644006567689E-01  5.06644006567689E-01  5.06644006567689E-01
 1.10764349166974E-03  4.72033402291779E-01  5.06409252287520E-01  5.06409252287520E-01  5.06409252287520E-01  5.06409252287520E-01  5.06409252287520E-01  5.06409252287520E-01  5.06409252287520E-01  5.06409252287520E-01  5.06409252287520E-01  5.06409252287520E-01  5.06409252287520E-01
 1.10917481526240E-03  4.71774563538589E-01  5.06173931647476E-01  5.06173931647476E-01  5.06173931647476E-01  5.06173931647476E-01  5.06173931647476E-01  5.06173931647476E-01  5.06173931647476E-01  5.06173931647476E-01  5.06173931647476E-01  5.06173931647476E-01  5.06173931647476E-01
 1.11070825591886E-03  4.71515141666684E-01  5.05938043976928E-01  5.05938043976928E-01  5.05938043976928E-01  5.05938043976928E-01  5.05938043976928E-01  5.05938043976928E-01  5.05938043976928E-01  5.05938043976928E-01  5.05938043976928E-01  5.05938043976928E-01  5.05938043976928E-01
 1.11224381656599E-03  4.71255135993773E-01  5.05701588604588E-01  5.05701588604588E-01  5.05701588604588E-01  5.05701588604588E-01  5.05701588604588E-01  5.05701588604588E-01  5.05701588604588E-01  5.05701588604588E-01  5.05701588604588E-01  5.05701588604588E-01  5.05701588604588E-01
 1.11378150013467E-03  4.70994545836900E-01  5.05464564858514E-01  5.05464564858514E-01  5.05464564858514E-01  5.05464564858514E-01  5.05464564858514E-01  5.05464564858514E-01  5.05464564858514E-01  5.05464564858514E-01  5.05464564858514E-01  5.05464564858514E-01  5.05464564858514E-01
 1.11532130955985E-03  4.70733370512445E-01  5.05226972066104E-01  5.05226972066104E-01  5.05226972066104E-01  5.05226972066104E-01  5.05226972066104E-01  5.05226972066104E-01  5.05226972066104E-01  5.05226972066104E-01  5.05226972066104E-01  5.05226972066104E-01  5.05226972066104E-01
 1.11686324778056E-03  4.70471609336122E-01  5.04988809554099E-01  5.04988809554099E-01  5.04988809554099E-01  5.04988809554099E-01  5.04988809554099E-01  5.04988809554099E-01  5.04988809554099E-01  5.04988809554099E-01  5.04988809554099E-01  5.04988809554099E-01  5.04988809554099E-01
 1.11840731773986E-03  4.70209261622978E-01  5.04750076648581E-01  5.04750076648581E-01  5.04750076648581E-01  5.04750076648581E-01  5.04750076648581E-01  5.04750076648581E-01  5.04750076648581E-01  5.04750076648581E-01  5.04750076648581E-01  5.04750076648581E-01  5.04750076648581E-01
 1.11995352238489E-03  4.69946326687393E-01  5.04510772674973E-01  5.04510772674973E-01  5.04510772674973E-01  5.04510772674973E-01  5.04510772674973E-01  5.04510772674973E-01  5.04510772674973E-01  5.04510772674973E-01  5.04510772674973E-01  5.04510772674973E-01  5.04510772674973E-01
 1.12150186466686E-03  4.69682803843081E-01  5.04270896958038E-01  5.04270896958038E-01  5.04270896958038E-01  5.04270896958038E-01  5.04270896958038E-01  5.04270896958038E-01  5.04270896958038E-01  5.04270896958038E-01  5.04270896958038E-01  5.04270896958038E-01  5.04270896958038E-01
 1.12305234754108E-03  4.69418692403088E-01  5.04030448821878E-01  5.04030448821878E-01  5.04030448821878E-01  5.04030448821878E-01  5.04030448821878E-01  5.04030448821878E-01  5.04030448821878E-01  5.04030448821878E-01  5.04030448821878E-01  5.04030448821878E-01  5.04030448821878E-01
 1.12460497396693E-03  4.69153991679789E-01  5.03789427589934E-01  5.03789427589934E-01  5.03789427589934E-01  5.03789427589934E-01  5.03789427589934E-01  5.03789427589934E-01  5.03789427589934E-01  5.03789427589934E-01  5.03789427589934E-01  5.03789427589934E-01  5.03789427589934E-01
 1.12615974690787E-03  4.68888700984891E-01  5.03547832584986E-01  5.03547832584986E-01  5.03547832584986E-01  5.03547832584986E-01  5.03547832584986E-01  5.03547832584986E-01  5.03547832584986E-01  5.03547832584986E-01  5.03547832584986E-01  5.03547832584986E-01  5.03547832584986E-01
 1.12771666933147E-03  4.68622819629432E-01  5.03305663129150E-01  5.03305663129150E-01  5.03305663129150E-01  5.03305663129150E-01  5.03305663129150E-01  5.03305663129150E-01  5.03305663129150E-01  5.03305663129150E-01  5.03305663129150E-01  5.03305663129150E-01  5.03305663129150E-01
 1.12927574420942E-03  4.68356346923778E-01  5.03062918543882E-01  5.03062918543882E-01  5.03062918543882E-01  5.03062918543882E-01  5.03062918543882E-01  5.03062918543882E-01  5.03062918543882E-01  5.03062918543882E-01  5.03062918543882E-01  5.03062918543882E-01  5.03062918543882E-01
 1.13083697451748E-03  4.68089282177626E-01  5.02819598149973E-01  5.02819598149973E-01  5.02819598149973E-01  5.02819598149973E-01  5.02819598149973E-01  5.02819598149973E-01  5.02819598149973E-01  5.02819598149973E-01  5.02819598149973E-01  5.02819598149973E-01  5.02819598149973E-01
 1.13240036323556E-03  4.67821624699999E-01  5.02575701267548E-01  5.02575701267548E-01  5.02575701267548E-01  5.02575701267548E-01  5.02575701267548E-01  5.02575701267548E-01  5.02575701267548E-01  5.02575701267548E-01  5.02575701267548E-01  5.02575701267548E-01  5.02575701267548E-01
 1.13396591334766E-03  4.67553373799250E-01  5.02331227216070E-01  5.02331227216070E-01  5.02331227216070E-01  5.02331227216070E-01  5.02331227216070E-01  5.02331227216070E-01  5.02331227216070E-01  5.02331227216070E-01  5.02331227216070E-01  5.02331227216070E-01  5.02331227216070E-01
 1.13553362784194E-03  4.67284528783057E-01  5.02086175314337E-01  5.02086175314337E-01  5.02086175314337E-01  5.02086175314337E-01  5.02086175314337E-01  5.02086175314337E-01  5.02086175314337E-01  5.02086175314337E-01  5.02086175314337E-01  5.02086175314337E-01  5.02086175314337E-01
 1.13710350971065E-03  4.67015088958426E-01  5.01840544880479E-01  5.01840544880479E-01  5.01840544880479E-01  5.01840544880479E-01  5.01840544880479E-01  5.01840544880479E-01  5.01840544880479E-01  5.01840544880479E-01  5.01840544880479E-01  5.01840544880479E-01  5.01840544880479E-01
 1.13867556195021E-03  4.66745053631689E-01  5.01594335231960E-01  5.01594335231960E-01  5.01594335231960E-01  5.01594335231960E-01  5.01594335231960E-01  5.01594335231960E-01  5.01594335231960E-01  5.01594335231960E-01  5.01594335231960E-01  5.01594335231960E-01  5.01594335231960E-01
 1.14024978756117E-03  4.66474422108502E-01  5.01347545685579E-01  5.01347545685579E-01  5.01347545685579E-01  5.01347545685579E-01  5.01347545685579E-01  5.01347545685579E-01  5.01347545685579E-01  5.01347545685579E-01  5.01347545685579E-01  5.01347545685579E-01  5.01347545685579E-01
 1.14182618954822E-03  4.66203193693847E-01  5.01100175557465E-01  5.01100175557465E-01  5.01100175557465E-01  5.01100175557465E-01  5.01100175557465E-01  5.01100175557465E-01  5.01100175557465E-01  5.01100175557465E-01  5.01100175557465E-01  5.01100175557465E-01  5.01100175557465E-01
