 1.01952997756260E-03  0.00000000000000E+00  3.02160941341050E-04  3.52892173071468E-02  4.32131066101431E-02  4.32131066101431E-02  4.32131066101431E-02  4.32131066101431E-02
 1.02093948370768E-03  0.00000000000000E+00  3.02369738832611E-04  3.53136026562928E-02  4.32414267253119E-02  4.32414267253119E-02  4.32414267253119E-02  4.32414267253119E-02
 1.02235093850323E-03  0.00000000000000E+00  3.02578680606197E-04  3.53380048560606E-02  4.32697653453988E-02  4.32697653453988E-02  4.32697653453988E-02  4.32697653453988E-02
 1.02376434464327E-03  0.00000000000000E+00  3.02787766761509E-04  3.53624239180942E-02  4.32981224824554E-02  4.32981224824554E-02  4.32981224824554E-02  4.32981224824554E-02
 1.02517970482556E-03  0.00000000000000E+00  3.02996997398317E-04  3.53868598540455E-02  4.33264981485408E-02  4.33264981485408E-02  4.33264981485408E-02  4.33264981485408E-02
 1.02659702175155E-03  0.00000000000000E+00  3.03206372616459E-04  3.54113126755749E-02  4.33548923557222E-02  4.33548923557222E-02  4.33548923557222E-02  4.33548923557222E-02
 1.02801629812647E-03  0.00000000000000E+00  3.03415892515843E-04  3.54357823943503E-02  4.33833051160745E-02  4.33833051160745E-02  4.33833051160745E-02  4.33833051160745E-02
 1.02943753665927E-03  0.00000000000000E+00  3.03625557196447E-04  3.54602690220482E-02  4.34117364416804E-02  4.34117364416804E-02  4.34117364416804E-02  4.34117364416804E-02
 1.03086074006263E-03  0.00000000000000E+00  3.03835366758315E-04  3.54847725703527E-02  4.34401863446306E-02  4.34401863446306E-02  4.34401863446306E-02  4.34401863446306E-02
 1.03228591105300E-03  0.00000000000000E+00  3.04045321301563E-04  3.55092930509563E-02  4.34686548370234E-02  4.34686548370234E-02  4.34686548370234E-02  4.34686548370234E-02
 1.03371305235058E-03  0.00000000000000E+00  3.04255420926376E-04  3.55338304755593E-02  4.34971419309653E-02  4.34971419309653E-02  4.34971419309653E-02  4.34971419309653E-02
 1.03514216667934E-03  0.00000000000000E+00  3.04465665733005E-04  3.55583848558705E-02  4.35256476385703E-02  4.35256476385703E-02  4.35256476385703E-02  4.35256476385703E-02
 1.03657325676701E-03  0.00000000000000E+00  3.04676055821775E-04  3.55829562036063E-02  4.35541719719604E-02  4.35541719719604E-02  4.35541719719604E-02  4.35541719719604E-02
 1.03800632534507E-03  0.00000000000000E+00  3.04886591293077E-04  3.56075445304915E-02  4.35827149432654E-02  4.35827149432654E-02  4.35827149432654E-02  4.35827149432654E-02
 1.03944137514880E-03  0.00000000000000E+00  3.05097272247373E-04  3.56321498482590E-02  4.36112765646233E-02  4.36112765646233E-02  4.36112765646233E-02  4.36112765646233E-02
 1.04087840891727E-03  0.00000000000000E+00  3.05308098785193E-04  3.56567721686497E-02  4.36398568481795E-02  4.36398568481795E-02  4.36398568481795E-02  4.36398568481795E-02
 1.04231742939330E-03  0.00000000000000E+00  3.05519071007138E-04  3.56814115034126E-02  4.36684558060875E-02  4.36684558060875E-02  4.36684558060875E-02  4.36684558060875E-02
 1.04375843932355E-03  0.00000000000000E+00  3.05730189013877E-04  3.57060678643049E-02  4.36970734505088E-02  4.36970734505088E-02  4.36970734505088E-02  4.36970734505088E-02
 1.04520144145844E-03  0.00000000000000E+00  3.05941452906150E-04  3.57307412630920E-02  4.37257097936126E-02  4.37257097936126E-02  4.37257097936126E-02  4.37257097936126E-02
 1.04664643855220E-03  0.00000000000000E+00  3.06152862784766E-04  3.57554317115472E-02  4.37543648475761E-02  4.37543648475761E-02  4.37543648475761E-02  4.37543648475761E-02
 1.04809343336287E-03  0.00000000000000E+00  3.06364418750603E-04  3.57801392214521E-02  4.37830386245843E-02  4.37830386245843E-02  4.37830386245843E-02  4.37830386245843E-02
 1.04954242865232E-03  0.00000000000000E+00  3.06576120904611E-04  3.58048638045964E-02  4.38117311368302E-02  4.38117311368302E-02  4.38117311368302E-02  4.38117311368302E-02
 1.05099342718622E-03  0.00000000000000E+00  3.06787969347805E-04  3.58296054727779E-02  4.38404423965147E-02  4.38404423965147E-02  4.38404423965147E-02  4.38404423965147E-02
 1.05244643173405E-03  0.00000000000000E+00  3.06999964181276E-04  3.58543642378027E-02  4.38691724158466E-02  4.38691724158466E-02  4.38691724158466E-02  4.38691724158466E-02
 1.05390144506916E-03  0.00000000000000E+00  3.07212105506181E-04  3.58791401114850E-02  4.38979212070427E-02  4.38979212070427E-02  4.38979212070427E-02  4.38979212070427E-02
 1.05535846996870E-03  0.00000000000000E+00  3.07424393423746E-04  3.59039331056470E-02  4.39266887823275E-02  4.39266887823275E-02  4.39266887823275E-02  4.39266887823275E-02
 1.05681750921366E-03  0.00000000000000E+00  3.07636828035270E-04  3.59287432321192E-02  4.39554751539337E-02  4.39554751539337E-02  4.39554751539337E-02  4.39554751539337E-02
 1.05827856558889E-03  0.00000000000000E+00  3.07849409442121E-04  3.59535705027403E-02  4.39842803341017E-02  4.39842803341017E-02  4.39842803341017E-02  4.39842803341017E-02
 1.05974164188310E-03  0.00000000000000E+00  3.08062137745735E-04  3.59784149293572E-02  4.40131043350800E-02  4.40131043350800E-02  4.40131043350800E-02  4.40131043350800E-02
 1.06120674088882E-03  0.00000000000000E+00  3.08275013047622E-04  3.60032765238249E-02  4.40419471691251E-02  4.40419471691251E-02  4.40419471691251E-02  4.40419471691251E-02
 1.06267386540247E-03  0.00000000000000E+00  3.08488035449358E-04  3.60281552980066E-02  4.40708088485013E-02  4.40708088485013E-02  4.40708088485013E-02  4.40708088485013E-02
 1.06414301822432E-03  0.00000000000000E+00  3.08701205052592E-04  3.60530512637738E-02  4.40996893854808E-02  4.40996893854808E-02  4.40996893854808E-02  4.40996893854808E-02
 1.06561420215852E-03  0.00000000000000E+00  3.08914521959042E-04  3.60779644330060E-02  4.41285887923440E-02  4.41285887923440E-02  4.41285887923440E-02  4.41285887923440E-02
 1.06708742001310E-03  0.00000000000000E+00  3.09127986270497E-04  3.61028948175912E-02  4.41575070813791E-02  4.41575070813791E-02  4.41575070813791E-02  4.41575070813791E-02
 1.06856267459996E-03  0.00000000000000E+00  3.09341598088815E-04  3.61278424294253E-02  4.41864442648823E-02  4.41864442648823E-02  4.41864442648823E-02  4.41864442648823E-02
 1.07003996873490E-03  0.00000000000000E+00  3.09555357515926E-04  3.61528072804126E-02  4.42154003551578E-02  4.42154003551578E-02  4.42154003551578E-02  4.42154003551578E-02
 1.07151930523761E-03  0.00000000000000E+00  3.09769264653830E-04  3.61777893824657E-02  4.42443753645177E-02  4.42443753645177E-02  4.42443753645177E-02  4.42443753645177E-02
 1.07300068693166E-03  0.00000000000000E+00  3.09983319604597E-04  3.62027887475053E-02  4.42733693052824E-02  4.42733693052824E-02  4.42733693052824E-02  4.42733693052824E-02
 1.07448411664456E-03  0.00000000000000E+00  3.10197522470368E-04  3.62278053874603E-02  4.43023821897798E-02  4.43023821897798E-02  4.43023821897798E-02  4.43023821897798E-02
 1.07596959720769E-03  0.00000000000000E+00  3.10411873353354E-04  3.62528393142680E-02  4.43314140303462E-02  4.43314140303462E-02  4.43314140303462E-02  4.43314140303462E-02
 1.07745713145637E-03  0.00000000000000E+00  3.10626372355837E-04  3.62778905398738E-02  4.43604648393256E-02  4.43604648393256E-02  4.43604648393256E-02  4.43604648393256E-02
 1.07894672222983E-03  0.00000000000000E+00  3.10841019580169E-04  3.63029590762314E-02  4.43895346290704E-02  4.43895346290704E-02  4.43895346290704E-02  4.43895346290704E-02
 1.08043837237123E-03  0.00000000000000E+00  3.11055815128775E-04  3.63280449353028E-02  4.44186234119405E-02  4.44186234119405E-02  4.44186234119405E-02  4.44186234119405E-02
 1.08193208472766E-03  0.00000000000000E+00  3.11270759104149E-04  3.63531481290582E-02  4.44477312003043E-02  4.44477312003043E-02  4.44477312003043E-02  4.44477312003043E-02
 1.08342786215014E-03  0.00000000000000E+00  3.11485851608854E-04  3.63782686694762E-02  4.44768580065380E-02  4.44768580065380E-02  4.44768580065380E-02  4.44768580065380E-02
 1.08492570749364E-03  0.00000000000000E+00  3.11701092745528E-04  3.64034065685436E-02  4.45060038430258E-02  4.45060038430258E-02  4.45060038430258E-02  4.45060038430258E-02
 1.08642562361707E-03  0.00000000000000E+00  3.11916482616877E-04  3.64285618382553E-02  4.45351687221600E-02  4.45351687221600E-02  4.45351687221600E-02  4.45351687221600E-02
 1.08792761338329E-03  0.00000000000000E+00  3.12132021325679E-04  3.64537344906148E-02  4.45643526563408E-02  4.45643526563408E-02  4.45643526563408E-02  4.45643526563408E-02
 1.08943167965913E-03  0.00000000000000E+00  3.12347708974782E-04  3.64789245376338E-02  4.45935556579768E-02  4.45935556579768E-02  4.45935556579768E-02  4.45935556579768E-02
 1.09093782531538E-03  0.00000000000000E+00  3.12563545667107E-04  3.65041319913322E-02  4.46227777394842E-02  4.46227777394842E-02  4.46227777394842E-02  4.46227777394842E-02
 1.09244605322679E-03  0.00000000000000E+00  3.12779531505645E-04  3.65293568637382E-02  4.46520189132877E-02  4.46520189132877E-02  4.46520189132877E-02  4.46520189132877E-02
 1.09395636627209E-03  0.00000000000000E+00  3.12995666593456E-04  3.65545991668884E-02  4.46812791918196E-02  4.46812791918196E-02  4.46812791918196E-02  4.46812791918196E-02
 1.09546876733400E-03  0.00000000000000E+00  3.13211951033676E-04  3.65798589128278E-02  4.47105585875207E-02  4.47105585875207E-02  4.47105585875207E-02  4.47105585875207E-02
 1.09698325929919E-03  0.00000000000000E+00  3.13428384929508E-04  3.66051361136094E-02  4.47398571128395E-02  4.47398571128395E-02  4.47398571128395E-02  4.47398571128395E-02
 1.09849984505838E-03  0.00000000000000E+00  3.13644968384229E-04  3.66304307812950E-02  4.47691747802328E-02  4.47691747802328E-02  4.47691747802328E-02  4.47691747802328E-02
 1.10001852750622E-03  0.00000000000000E+00  3.13861701501186E-04  3.66557429279543E-02  4.47985116021655E-02  4.47985116021655E-02  4.47985116021655E-02  4.47985116021655E-02
 1.10153930954141E-03  0.00000000000000E+00  3.14078584383797E-04  3.66810725656656E-02  4.48278675911104E-02  4.48278675911104E-02  4.48278675911104E-02  4.48278675911104E-02
 1.10306219406665E-03  0.00000000000000E+00  3.14295617135553E-04  3.67064197065154E-02  4.48572427595486E-02  4.48572427595486E-02  4.48572427595486E-02  4.48572427595486E-02
 1.10458718398863E-03  0.00000000000000E+00  3.14512799860015E-04  3.67317843625986E-02  4.48866371199692E-02  4.48866371199692E-02  4.48866371199692E-02  4.48866371199692E-02
 1.10611428221808E-03  0.00000000000000E+00  3.14730132660817E-04  3.67571665460186E-02  4.49160506848693E-02  4.49160506848693E-02  4.49160506848693E-02  4.49160506848693E-02
 1.10764349166974E-03  0.00000000000000E+00  3.14947615641664E-04  3.67825662688870E-02  4.49454834667543E-02  4.49454834667543E-02  4.49454834667543E-02  4.49454834667543E-02
 1.10917481526240E-03  0.00000000000000E+00  3.15165248906332E-04  3.68079835433237E-02  4.49749354781376E-02  4.49749354781376E-02  4.49749354781376E-02  4.49749354781376E-02
 1.11070825591886E-03  0.00000000000000E+00  3.15383032558669E-04  3.68334183814572E-02  4.50044067315407E-02  4.50044067315407E-02  4.50044067315407E-02  4.50044067315407E-02
 1.11224381656599E-03  0.00000000000000E+00  3.15600966702595E-04  3.68588707954242E-02  4.50338972394934E-02  4.50338972394934E-02  4.50338972394934E-02  4.50338972394934E-02
 1.11378150013467E-03  0.00000000000000E+00  3.15819051442103E-04  3.68843407973699E-02  4.50634070145333E-02  4.50634070145333E-02  4.50634070145333E-02  4.50634070145333E-02
 1.11532130955985E-03  0.00000000000000E+00  3.16037286881256E-04  3.69098283994477E-02  4.50929360692065E-02  4.50929360692065E-02  4.50929360692065E-02  4.50929360692065E-02
 1.11686324778056E-03  0.00000000000000E+00  3.16255673124189E-04  3.69353336138198E-02  4.51224844160670E-02  4.51224844160670E-02  4.51224844160670E-02  4.51224844160670E-02
 1.11840731773986E-03  0.00000000000000E+00  3.16474210275110E-04  3.69608564526563E-02  4.51520520676769E-02  4.51520520676769E-02  4.51520520676769E-02  4.51520520676769E-02
 1.11995352238489E-03  0.00000000000000E+00  3.16692898438299E-04  3.69863969281361E-02  4.51816390366068E-02  4.51816390366068E-02  4.51816390366068E-02  4.51816390366068E-02
 1.12150186466686E-03  0.00000000000000E+00  3.16911737718107E-04  3.70119550524462E-02  4.52112453354349E-02  4.52112453354349E-02  4.52112453354349E-02  4.52112453354349E-02
 1.12305234754108E-03  0.00000000000000E+00  3.17130728218957E-04  3.70375308377824E-02  4.52408709767482E-02  4.52408709767482E-02  4.52408709767482E-02  4.52408709767482E-02
 1.12460497396693E-03  0.00000000000000E+00  3.17349870045347E-04  3.70631242963487E-02  4.52705159731413E-02  4.52705159731413E-02  4.52705159731413E-02  4.52705159731413E-02
 1.12615974690787E-03  0.00000000000000E+00  3.17569163301844E-04  3.70887354403574E-02  4.53001803372173E-02  4.53001803372173E-02  4.53001803372173E-02  4.53001803372173E-02
 1.12771666933147E-03  0.00000000000000E+00  3.17788608093087E-04  3.71143642820295E-02  4.53298640815874E-02  4.53298640815874E-02  4.53298640815874E-02  4.53298640815874E-02
 1.12927574420942E-03  0.00000000000000E+00  3.18008204523791E-04  3.71400108335943E-02  4.53595672188709E-02  4.53595672188709E-02  4.53595672188709E-02  4.53595672188709E-02
 1.13083697451748E-03  0.00000000000000E+00  3.18227952698739E-04  3.71656751072896E-02  4.53892897616953E-02  4.53892897616953E-02  4.53892897616953E-02  4.53892897616953E-02
 1.13240036323556E-03  0.00000000000000E+00  3.18447852722790E-04  3.71913571153617E-02  4.54190317226966E-02  4.54190317226966E-02  4.54190317226966E-02  4.54190317226966E-02
 1.13396591334766E-03  0.00000000000000E+00  3.18667904700873E-04  3.72170568700652E-02  4.54487931145185E-02  4.54487931145185E-02  4.54487931145185E-02  4.54487931145185E-02
 1.13553362784194E-03  0.00000000000000E+00  3.18888108737991E-04  3.72427743836633E-02  4.54785739498131E-02  4.54785739498131E-02  4.54785739498131E-02  4.54785739498131E-02
 1.13710350971065E-03  0.00000000000000E+00  3.19108464939218E-04  3.72685096684277E-02  4.55083742412410E-02  4.55083742412410E-02  4.55083742412410E-02  4.55083742412410E-02
 1.13867556195021E-03  0.00000000000000E+00  3.19328973409703E-04  3.72942627366384E-02  4.55381940014705E-02  4.55381940014705E-02  4.55381940014705E-02  4.55381940014705E-02
 1.14024978756117E-03  0.00000000000000E+00  3.19549634254664E-04  3.73200336005842E-02  4.55680332431786E-02  4.55680332431786E-02  4.55680332431786E-02  4.55680332431786E-02
 1.14182618954822E-03  0.00000000000000E+00  3.19770447579396E-04  3.73458222725621E-02  4.55978919790502E-02  4.55978919790502E-02  4.55978919790502E-02  4.55978919790502E-02
 1.14340477092022E-03  0.00000000000000E+00  3.19991413489264E-04  3.73716287648778E-02  4.56277702217785E-02  4.56277702217785E-02  4.56277702217785E-02  4.56277702217785E-02
 1.14498553469019E-03  0.00000000000000E+00  3.20212532089707E-04  3.73974530898452E-02  4.56576679840650E-02  4.56576679840650E-02  4.56576679840650E-02  4.56576679840650E-02
 1.14656848387529E-03  0.00000000000000E+00  3.20433803486235E-04  3.74232952597871E-02  4.56875852786193E-02  4.56875852786193E-02  4.56875852786193E-02  4.56875852786193E-02
 1.14815362149688E-03  0.00000000000000E+00  3.20655227784433E-04  3.74491552870346E-02  4.57175221181596E-02  4.57175221181596E-02  4.57175221181596E-02  4.57175221181596E-02
 1.14974095058049E-03  0.00000000000000E+00  3.20876805089958E-04  3.74750331839272E-02  4.57474785154118E-02  4.57474785154118E-02  4.57474785154118E-02  4.57474785154118E-02
 1.15133047415582E-03  0.00000000000000E+00  3.21098535508541E-04  3.75009289628133E-02  4.57774544831106E-02  4.57774544831106E-02  4.57774544831106E-02  4.57774544831106E-02
 1.15292219525677E-03  0.00000000000000E+00  3.21320419145985E-04  3.75268426360495E-02  4.58074500339986E-02  4.58074500339986E-02  4.58074500339986E-02  4.58074500339986E-02
 1.15451611692143E-03  0.00000000000000E+00  3.21542456108165E-04  3.75527742160010E-02  4.58374651808268E-02  4.58374651808268E-02  4.58374651808268E-02  4.58374651808268E-02
 1.15611224219210E-03  0.00000000000000E+00  3.21764646501033E-04  3.75787237150417E-02  4.58674999363545E-02  4.58674999363545E-02  4.58674999363545E-02  4.58674999363545E-02
 1.15771057411527E-03  0.00000000000000E+00  3.21986990430610E-04  3.76046911455539E-02  4.58975543133491E-02  4.58975543133491E-02  4.58975543133491E-02  4.58975543133491E-02
 1.15931111574166E-03  0.00000000000000E+00  3.22209488002993E-04  3.76306765199284E-02  4.59276283245865E-02  4.59276283245865E-02  4.59276283245865E-02  4.59276283245865E-02
 1.16091387012618E-03  0.00000000000000E+00  3.22432139324350E-04  3.76566798505649E-02  4.59577219828508E-02  4.59577219828508E-02  4.59577219828508E-02  4.59577219828508E-02
 1.16251884032800E-03  0.00000000000000E+00  3.22654944500925E-04  3.76827011498712E-02  4.59878353009344E-02  4.59878353009344E-02  4.59878353009344E-02  4.59878353009344E-02
 1.16412602941049E-03  0.00000000000000E+00  3.22877903639034E-04  3.77087404302641E-02  4.60179682916379E-02  4.60179682916379E-02  4.60179682916379E-02  4.60179682916379E-02
 1.16573544044127E-03  0.00000000000000E+00  3.23101016845067E-04  3.77347977041686E-02  4.60481209677704E-02  4.60481209677704E-02  4.60481209677704E-02  4.60481209677704E-02
 1.16734707649219E-03  0.00000000000000E+00  3.23324284225486E-04  3.77608729840185E-02  4.60782933421491E-02  4.60782933421491E-02  4.60782933421491E-02  4.60782933421491E-02
 1.16896094063936E-03  0.00000000000000E+00  3.23547705886828E-04  3.77869662822563E-02  4.61084854275997E-02  4.61084854275997E-02  4.61084854275997E-02  4.61084854275997E-02
 1.17057703596314E-03  0.00000000000000E+00  3.23771281935703E-04  3.78130776113329E-02  4.61386972369561E-02  4.61386972369561E-02  4.61386972369561E-02  4.61386972369561E-02
 1.17219536554813E-03  0.00000000000000E+00  3.23995012478796E-04  3.78392069837078E-02  4.61689287830606E-02  4.61689287830606E-02  4.61689287830606E-02  4.61689287830606E-02
 1.17381593248322E-03  0.00000000000000E+00  3.24218897622864E-04  3.78653544118492E-02  4.61991800787637E-02  4.61991800787637E-02  4.61991800787637E-02  4.61991800787637E-02
 1.17543873986156E-03  0.00000000000000E+00  3.24442937474739E-04  3.78915199082340E-02  4.62294511369244E-02  4.62294511369244E-02  4.62294511369244E-02  4.62294511369244E-02
 1.17706379078057E-03  0.00000000000000E+00  3.24667132141325E-04  3.79177034853474E-02  4.62597419704099E-02  4.62597419704099E-02  4.62597419704099E-02  4.62597419704099E-02
 1.17869108834196E-03  0.00000000000000E+00  3.24891481729603E-04  3.79439051556836E-02  4.62900525920959E-02  4.62900525920959E-02  4.62900525920959E-02  4.62900525920959E-02
 1.18032063565173E-03  0.00000000000000E+00  3.25115986346625E-04  3.79701249317453E-02  4.63203830148663E-02  4.63203830148663E-02  4.63203830148663E-02  4.63203830148663E-02
 1.18195243582017E-03  0.00000000000000E+00  3.25340646099518E-04  3.79963628260437E-02  4.63507332516134E-02  4.63507332516134E-02  4.63507332516134E-02  4.63507332516134E-02
 1.18358649196186E-03  0.00000000000000E+00  3.25565461095483E-04  3.80226188510988E-02  4.63811033152379E-02  4.63811033152379E-02  4.63811033152379E-02  4.63811033152379E-02
 1.18522280719571E-03  0.00000000000000E+00  3.25790431441796E-04  3.80488930194392E-02  4.64114932186489E-02  4.64114932186489E-02  4.64114932186489E-02  4.64114932186489E-02
 1.18686138464492E-03  0.00000000000000E+00  3.26015557245805E-04  3.80751853436022E-02  4.64419029747638E-02  4.64419029747638E-02  4.64419029747638E-02  4.64419029747638E-02
 1.18850222743702E-03  0.00000000000000E+00  3.26240838614935E-04  3.81014958361337E-02  4.64723325965084E-02  4.64723325965084E-02  4.64723325965084E-02  4.64723325965084E-02
 1.19014533870386E-03  0.00000000000000E+00  3.26466275656683E-04  3.81278245095884E-02  4.65027820968168E-02  4.65027820968168E-02  4.65027820968168E-02  4.65027820968168E-02
 1.19179072158161E-03  0.00000000000000E+00  3.26691868478620E-04  3.81541713765294E-02  4.65332514886318E-02  4.65332514886318E-02  4.65332514886318E-02  4.65332514886318E-02
 1.19343837921080E-03  0.00000000000000E+00  3.26917617188394E-04  3.81805364495287E-02  4.65637407849041E-02  4.65637407849041E-02  4.65637407849041E-02  4.65637407849041E-02
 1.19508831473627E-03  0.00000000000000E+00  3.27143521893725E-04  3.82069197411671E-02  4.65942499985932E-02  4.65942499985932E-02  4.65942499985932E-02  4.65942499985932E-02
 1.19674053130724E-03  0.00000000000000E+00  3.27369582702407E-04  3.82333212640338E-02  4.66247791426669E-02  4.66247791426669E-02  4.66247791426669E-02  4.66247791426669E-02
 1.19839503207727E-03  0.00000000000000E+00  3.27595799722312E-04  3.82597410307268E-02  4.66553282301014E-02  4.66553282301014E-02  4.66553282301014E-02  4.66553282301014E-02
 1.20005182020427E-03  0.00000000000000E+00  3.27822173061382E-04  3.82861790538530E-02  4.66858972738813E-02  4.66858972738813E-02  4.66858972738813E-02  4.66858972738813E-02
 1.20171089885052E-03  0.00000000000000E+00  3.28048702827637E-04  3.83126353460277E-02  4.67164862869996E-02  4.67164862869996E-02  4.67164862869996E-02  4.67164862869996E-02
 1.20337227118268E-03  0.00000000000000E+00  3.28275389129170E-04  3.83391099198751E-02  4.67470952824577E-02  4.67470952824577E-02  4.67470952824577E-02  4.67470952824577E-02
 1.20503594037180E-03  0.00000000000000E+00  3.28502232074149E-04  3.83656027880282E-02  4.67777242732655E-02  4.67777242732655E-02  4.67777242732655E-02  4.67777242732655E-02
 1.20670190959327E-03  0.00000000000000E+00  3.28729231770817E-04  3.83921139631285E-02  4.68083732724414E-02  4.68083732724414E-02  4.68083732724414E-02  4.68083732724414E-02
 1.20837018202693E-03  0.00000000000000E+00  3.28956388327491E-04  3.84186434578265E-02  4.68390422930122E-02  4.68390422930122E-02  4.68390422930122E-02  4.68390422930122E-02
 1.21004076085696E-03  0.00000000000000E+00  3.29183701852565E-04  3.84451912847811E-02  4.68697313480131E-02  4.68697313480131E-02  4.68697313480131E-02  4.68697313480131E-02
 1.21171364927197E-03  0.00000000000000E+00  3.29411172454505E-04  3.84717574566603E-02  4.69004404504876E-02  4.69004404504876E-02  4.69004404504876E-02  4.69004404504876E-02
 1.21338885046498E-03  0.00000000000000E+00  3.29638800241854E-04  3.84983419861407E-02  4.69311696134880E-02  4.69311696134880E-02  4.69311696134880E-02  4.69311696134880E-02
 1.21506636763342E-03  0.00000000000000E+00  3.29866585323229E-04  3.85249448859076E-02  4.69619188500750E-02  4.69619188500750E-02  4.69619188500750E-02  4.69619188500750E-02
 1.21674620397913E-03  0.00000000000000E+00  3.30094527807322E-04  3.85515661686552E-02  4.69926881733174E-02  4.69926881733174E-02  4.69926881733174E-02  4.69926881733174E-02
 1.21842836270840E-03  0.00000000000000E+00  3.30322627802902E-04  3.85782058470863E-02  4.70234775962929E-02  4.70234775962929E-02  4.70234775962929E-02  4.70234775962929E-02
 1.22011284703193E-03  0.00000000000000E+00  3.30550885418810E-04  3.86048639339126E-02  4.70542871320876E-02  4.70542871320876E-02  4.70542871320876E-02  4.70542871320876E-02
 1.22179966016487E-03  0.00000000000000E+00  3.30779300763965E-04  3.86315404418547E-02  4.70851167937960E-02  4.70851167937960E-02  4.70851167937960E-02  4.70851167937960E-02
 1.22348880532682E-03  0.00000000000000E+00  3.31007873947360E-04  3.86582353836417E-02  4.71159665945209E-02  4.71159665945209E-02  4.71159665945209E-02  4.71159665945209E-02
 1.22518028574180E-03  0.00000000000000E+00  3.31236605078063E-04  3.86849487720117E-02  4.71468365473740E-02  4.71468365473740E-02  4.71468365473740E-02  4.71468365473740E-02
 1.22687410463834E-03  0.00000000000000E+00  3.31465494265218E-04  3.87116806197115E-02  4.71777266654753E-02  4.71777266654753E-02  4.71777266654753E-02  4.71777266654753E-02
 1.22857026524939E-03  0.00000000000000E+00  3.31694541618044E-04  3.87384309394968E-02  4.72086369619534E-02  4.72086369619534E-02  4.72086369619534E-02  4.72086369619534E-02
 1.23026877081238E-03  0.00000000000000E+00  3.31923747245836E-04  3.87651997441321E-02  4.72395674499451E-02  4.72395674499451E-02  4.72395674499451E-02  4.72395674499451E-02
 1.23196962456923E-03  0.00000000000000E+00  3.32153111257965E-04  3.87919870463907E-02  4.72705181425962E-02  4.72705181425962E-02  4.72705181425962E-02  4.72705181425962E-02
 1.23367282976633E-03  0.00000000000000E+00  3.32382633763875E-04  3.88187928590547E-02  4.73014890530606E-02  4.73014890530606E-02  4.73014890530606E-02  4.73014890530606E-02
 1.23537838965455E-03  0.00000000000000E+00  3.32612314873089E-04  3.88456171949150E-02  4.73324801945011E-02  4.73324801945011E-02  4.73324801945011E-02  4.73324801945011E-02
 1.23708630748927E-03  0.00000000000000E+00  3.32842154695204E-04  3.88724600667715E-02  4.73634915800887E-02  4.73634915800887E-02  4.73634915800887E-02  4.73634915800887E-02
 1.23879658653037E-03  0.00000000000000E+00  3.33072153339892E-04  3.88993214874327E-02  4.73945232230032E-02  4.73945232230032E-02  4.73945232230032E-02  4.73945232230032E-02
 1.24050923004223E-03  0.00000000000000E+00  3.33302310916903E-04  3.89262014697162E-02  4.74255751364327E-02  4.74255751364327E-02  4.74255751364327E-02  4.74255751364327E-02
