 1.02801629812647E-03  0.00000000000000E+00  1.47440740967978E-01  1.47440740967978E-01  1.47440740967978E-01  1.47440740967978E-01  1.47440740967978E-01  1.47440740967978E-01  1.47440740967978E-01  1.47440740967978E-01  1.47440740967978E-01  1.47440740967978E-01
 1.02943753665927E-03  0.00000000000000E+00  1.47458303199199E-01  1.47458303199199E-01  1.47458303199199E-01  1.47458303199199E-01  1.47458303199199E-01  1.47458303199199E-01  1.47458303199199E-01  1.47458303199199E-01  1.47458303199199E-01  1.47458303199199E-01
 1.03086074006263E-03  0.00000000000000E+00  1.47475819298882E-01  1.47475819298882E-01  1.47475819298882E-01  1.47475819298882E-01  1.47475819298882E-01  1.47475819298882E-01  1.47475819298882E-01  1.47475819298882E-01  1.47475819298882E-01  1.47475819298882E-01
 1.03228591105300E-03  0.00000000000000E+00  1.47493289194886E-01  1.47493289194886E-01  1.47493289194886E-01  1.47493289194886E-01  1.47493289194886E-01  1.47493289194886E-01  1.47493289194886E-01  1.47493289194886E-01  1.47493289194886E-01  1.47493289194886E-01
 1.03371305235058E-03  0.00000000000000E+00  1.47510712814991E-01  1.47510712814991E-01  1.47510712814991E-01  1.47510712814991E-01  1.47510712814991E-01  1.47510712814991E-01  1.47510712814991E-01  1.47510712814991E-01  1.47510712814991E-01  1.47510712814991E-01
 1.03514216667934E-03  0.00000000000000E+00  1.47528090086902E-01  1.47528090086902E-01  1.47528090086902E-01  1.47528090086902E-01  1.47528090086902E-01  1.47528090086902E-01  1.47528090086902E-01  1.47528090086902E-01  1.47528090086902E-01  1.47528090086902E-01
 1.03657325676701E-03  0.00000000000000E+00  1.47545420938244E-01  1.47545420938244E-01  1.47545420938244E-01  1.47545420938244E-01  1.47545420938244E-01  1.47545420938244E-01  1.47545420938244E-01  1.47545420938244E-01  1.47545420938244E-01  1.47545420938244E-01
 1.03800632534507E-03  0.00000000000000E+00  1.47562705296565E-01  1.47562705296565E-01  1.47562705296565E-01  1.47562705296565E-01  1.47562705296565E-01  1.47562705296565E-01  1.47562705296565E-01  1.47562705296565E-01  1.47562705296565E-01  1.47562705296565E-01
 1.03944137514880E-03  0.00000000000000E+00  1.47579943089335E-01  1.47579943089335E-01  1.47579943089335E-01  1.47579943089335E-01  1.47579943089335E-01  1.47579943089335E-01  1.47579943089335E-01  1.47579943089335E-01  1.47579943089335E-01  1.47579943089335E-01
 1.04087840891727E-03  0.00000000000000E+00  1.47597134243945E-01  1.47597134243945E-01  1.47597134243945E-01  1.47597134243945E-01  1.47597134243945E-01  1.47597134243945E-01  1.47597134243945E-01  1.47597134243945E-01  1.47597134243945E-01  1.47597134243945E-01
 1.04231742939330E-03  0.00000000000000E+00  1.47614278687710E-01  1.47614278687710E-01  1.47614278687710E-01  1.47614278687710E-01  1.47614278687710E-01  1.47614278687710E-01  1.47614278687710E-01  1.47614278687710E-01  1.47614278687710E-01  1.47614278687710E-01
 1.04375843932355E-03  0.00000000000000E+00  1.47631376347864E-01  1.47631376347864E-01  1.47631376347864E-01  1.47631376347864E-01  1.47631376347864E-01  1.47631376347864E-01  1.47631376347864E-01  1.47631376347864E-01  1.47631376347864E-01  1.47631376347864E-01
 1.04520144145844E-03  0.00000000000000E+00  1.47648427151565E-01  1.47648427151565E-01  1.47648427151565E-01  1.47648427151565E-01  1.47648427151565E-01  1.47648427151565E-01  1.47648427151565E-01  1.47648427151565E-01  1.47648427151565E-01  1.47648427151565E-01
 1.04664643855220E-03  0.00000000000000E+00  1.47665431025893E-01  1.47665431025893E-01  1.47665431025893E-01  1.47665431025893E-01  1.47665431025893E-01  1.47665431025893E-01  1.47665431025893E-01  1.47665431025893E-01  1.47665431025893E-01  1.47665431025893E-01
 1.04809343336287E-03  0.00000000000000E+00  1.47682387897847E-01  1.47682387897847E-01  1.47682387897847E-01  1.47682387897847E-01  1.47682387897847E-01  1.47682387897847E-01  1.47682387897847E-01  1.47682387897847E-01  1.47682387897847E-01  1.47682387897847E-01
 1.04954242865232E-03  0.00000000000000E+00  1.47699297694349E-01  1.47699297694349E-01  1.47699297694349E-01  1.47699297694349E-01  1.47699297694349E-01  1.47699297694349E-01  1.47699297694349E-01  1.47699297694349E-01  1.47699297694349E-01  1.47699297694349E-01
 1.05099342718622E-03  0.00000000000000E+00  1.47716160342243E-01  1.47716160342243E-01  1.47716160342243E-01  1.47716160342243E-01  1.47716160342243E-01  1.47716160342243E-01  1.47716160342243E-01  1.47716160342243E-01  1.47716160342243E-01  1.47716160342243E-01
 1.05244643173405E-03  0.00000000000000E+00  1.47732975768294E-01  1.47732975768294E-01  1.47732975768294E-01  1.47732975768294E-01  1.47732975768294E-01  1.47732975768294E-01  1.47732975768294E-01  1.47732975768294E-01  1.47732975768294E-01  1.47732975768294E-01
 1.05390144506916E-03  0.00000000000000E+00  1.47749743899188E-01  1.47749743899188E-01  1.47749743899188E-01  1.47749743899188E-01  1.47749743899188E-01  1.47749743899188E-01  1.47749743899188E-01  1.47749743899188E-01  1.47749743899188E-01  1.47749743899188E-01
 1.05535846996870E-03  0.00000000000000E+00  1.47766464661532E-01  1.47766464661532E-01  1.47766464661532E-01  1.47766464661532E-01  1.47766464661532E-01  1.47766464661532E-01  1.47766464661532E-01  1.47766464661532E-01  1.47766464661532E-01  1.47766464661532E-01
 1.05681750921366E-03  0.00000000000000E+00  1.47783137981856E-01  1.47783137981856E-01  1.47783137981856E-01  1.47783137981856E-01  1.47783137981856E-01  1.47783137981856E-01  1.47783137981856E-01  1.47783137981856E-01  1.47783137981856E-01  1.47783137981856E-01
 1.05827856558889E-03  0.00000000000000E+00  1.47799763786607E-01  1.47799763786607E-01  1.47799763786607E-01  1.47799763786607E-01  1.47799763786607E-01  1.47799763786607E-01  1.47799763786607E-01  1.47799763786607E-01  1.47799763786607E-01  1.47799763786607E-01
 1.05974164188310E-03  0.00000000000000E+00  1.47816342002158E-01  1.47816342002158E-01  1.47816342002158E-01  1.47816342002158E-01  1.47816342002158E-01  1.47816342002158E-01  1.47816342002158E-01  1.47816342002158E-01  1.47816342002158E-01  1.47816342002158E-01
 1.06120674088882E-03  0.00000000000000E+00  1.47832872554799E-01  1.47832872554799E-01  1.47832872554799E-01  1.47832872554799E-01  1.47832872554799E-01  1.47832872554799E-01  1.47832872554799E-01  1.47832872554799E-01  1.47832872554799E-01  1.47832872554799E-01
 1.06267386540247E-03  0.00000000000000E+00  1.47849355370744E-01  1.47849355370744E-01  1.47849355370744E-01  1.47849355370744E-01  1.47849355370744E-01  1.47849355370744E-01  1.47849355370744E-01  1.47849355370744E-01  1.47849355370744E-01  1.47849355370744E-01
 1.06414301822432E-03  0.00000000000000E+00  1.47865790376124E-01  1.47865790376124E-01  1.47865790376124E-01  1.47865790376124E-01  1.47865790376124E-01  1.47865790376124E-01  1.47865790376124E-01  1.47865790376124E-01  1.47865790376124E-01  1.47865790376124E-01
 1.06561420215852E-03  0.00000000000000E+00  1.47882177496995E-01  1.47882177496995E-01  1.47882177496995E-01  1.47882177496995E-01  1.47882177496995E-01  1.47882177496995E-01  1.47882177496995E-01  1.47882177496995E-01  1.47882177496995E-01  1.47882177496995E-01
 1.06708742001310E-03  0.00000000000000E+00  1.47898516659330E-01  1.47898516659330E-01  1.47898516659330E-01  1.47898516659330E-01  1.47898516659330E-01  1.47898516659330E-01  1.47898516659330E-01  1.47898516659330E-01  1.47898516659330E-01  1.47898516659330E-01
 1.06856267459996E-03  0.00000000000000E+00  1.47914807789025E-01  1.47914807789025E-01  1.47914807789025E-01  1.47914807789025E-01  1.47914807789025E-01  1.47914807789025E-01  1.47914807789025E-01  1.47914807789025E-01  1.47914807789025E-01  1.47914807789025E-01
 1.07003996873490E-03  0.00000000000000E+00  1.47931050811895E-01  1.47931050811895E-01  1.47931050811895E-01  1.47931050811895E-01  1.47931050811895E-01  1.47931050811895E-01  1.47931050811895E-01  1.47931050811895E-01  1.47931050811895E-01  1.47931050811895E-01
 1.07151930523761E-03  0.00000000000000E+00  1.47947245653677E-01  1.47947245653677E-01  1.47947245653677E-01  1.47947245653677E-01  1.47947245653677E-01  1.47947245653677E-01  1.47947245653677E-01  1.47947245653677E-01  1.47947245653677E-01  1.47947245653677E-01
 1.07300068693166E-03  0.00000000000000E+00  1.47963392240026E-01  1.47963392240026E-01  1.47963392240026E-01  1.47963392240026E-01  1.47963392240026E-01  1.47963392240026E-01  1.47963392240026E-01  1.47963392240026E-01  1.47963392240026E-01  1.47963392240026E-01
 1.07448411664456E-03  0.00000000000000E+00  1.47979490496519E-01  1.47979490496519E-01  1.47979490496519E-01  1.47979490496519E-01  1.47979490496519E-01  1.47979490496519E-01  1.47979490496519E-01  1.47979490496519E-01  1.47979490496519E-01  1.47979490496519E-01
 1.07596959720769E-03  0.00000000000000E+00  1.47995540348653E-01  1.47995540348653E-01  1.47995540348653E-01  1.47995540348653E-01  1.47995540348653E-01  1.47995540348653E-01  1.47995540348653E-01  1.47995540348653E-01  1.47995540348653E-01  1.47995540348653E-01
 1.07745713145637E-03  0.00000000000000E+00  1.48011541721845E-01  1.48011541721845E-01  1.48011541721845E-01  1.48011541721845E-01  1.48011541721845E-01  1.48011541721845E-01  1.48011541721845E-01  1.48011541721845E-01  1.48011541721845E-01  1.48011541721845E-01
 1.07894672222983E-03  0.00000000000000E+00  1.48027494541432E-01  1.48027494541432E-01  1.48027494541432E-01  1.48027494541432E-01  1.48027494541432E-01  1.48027494541432E-01  1.48027494541432E-01  1.48027494541432E-01  1.48027494541432E-01  1.48027494541432E-01
 1.08043837237123E-03  0.00000000000000E+00  1.48043398732670E-01  1.48043398732670E-01  1.48043398732670E-01  1.48043398732670E-01  1.48043398732670E-01  1.48043398732670E-01  1.48043398732670E-01  1.48043398732670E-01  1.48043398732670E-01  1.48043398732670E-01
 1.08193208472766E-03  0.00000000000000E+00  1.48059254220737E-01  1.48059254220737E-01  1.48059254220737E-01  1.48059254220737E-01  1.48059254220737E-01  1.48059254220737E-01  1.48059254220737E-01  1.48059254220737E-01  1.48059254220737E-01  1.48059254220737E-01
 1.08342786215014E-03  0.00000000000000E+00  1.48075060930728E-01  1.48075060930728E-01  1.48075060930728E-01  1.48075060930728E-01  1.48075060930728E-01  1.48075060930728E-01  1.48075060930728E-01  1.48075060930728E-01  1.48075060930728E-01  1.48075060930728E-01
 1.08492570749364E-03  0.00000000000000E+00  1.48090818787661E-01  1.48090818787661E-01  1.48090818787661E-01  1.48090818787661E-01  1.48090818787661E-01  1.48090818787661E-01  1.48090818787661E-01  1.48090818787661E-01  1.48090818787661E-01  1.48090818787661E-01
 1.08642562361707E-03  0.00000000000000E+00  1.48106527716471E-01  1.48106527716471E-01  1.48106527716471E-01  1.48106527716471E-01  1.48106527716471E-01  1.48106527716471E-01  1.48106527716471E-01  1.48106527716471E-01  1.48106527716471E-01  1.48106527716471E-01
 1.08792761338329E-03  0.00000000000000E+00  1.48122187642014E-01  1.48122187642014E-01  1.48122187642014E-01  1.48122187642014E-01  1.48122187642014E-01  1.48122187642014E-01  1.48122187642014E-01  1.48122187642014E-01  1.48122187642014E-01  1.48122187642014E-01
 1.08943167965913E-03  0.00000000000000E+00  1.48137798489064E-01  1.48137798489064E-01  1.48137798489064E-01  1.48137798489064E-01  1.48137798489064E-01  1.48137798489064E-01  1.48137798489064E-01  1.48137798489064E-01  1.48137798489064E-01  1.48137798489064E-01
 1.09093782531538E-03  0.00000000000000E+00  1.48153360182317E-01  1.48153360182317E-01  1.48153360182317E-01  1.48153360182317E-01  1.48153360182317E-01  1.48153360182317E-01  1.48153360182317E-01  1.48153360182317E-01  1.48153360182317E-01  1.48153360182317E-01
 1.09244605322679E-03  0.00000000000000E+00  1.48168872646386E-01  1.48168872646386E-01  1.48168872646386E-01  1.48168872646386E-01  1.48168872646386E-01  1.48168872646386E-01  1.48168872646386E-01  1.48168872646386E-01  1.48168872646386E-01  1.48168872646386E-01
 1.09395636627209E-03  0.00000000000000E+00  1.48184335805805E-01  1.48184335805805E-01  1.48184335805805E-01  1.48184335805805E-01  1.48184335805805E-01  1.48184335805805E-01  1.48184335805805E-01  1.48184335805805E-01  1.48184335805805E-01  1.48184335805805E-01
 1.09546876733400E-03  0.00000000000000E+00  1.48199749585025E-01  1.48199749585025E-01  1.48199749585025E-01  1.48199749585025E-01  1.48199749585025E-01  1.48199749585025E-01  1.48199749585025E-01  1.48199749585025E-01  1.48199749585025E-01  1.48199749585025E-01
 1.09698325929919E-03  0.00000000000000E+00  1.48215113908419E-01  1.48215113908419E-01  1.48215113908419E-01  1.48215113908419E-01  1.48215113908419E-01  1.48215113908419E-01  1.48215113908419E-01  1.48215113908419E-01  1.48215113908419E-01  1.48215113908419E-01
 1.09849984505838E-03  0.00000000000000E+00  1.48230428700276E-01  1.48230428700276E-01  1.48230428700276E-01  1.48230428700276E-01  1.48230428700276E-01  1.48230428700276E-01  1.48230428700276E-01  1.48230428700276E-01  1.48230428700276E-01  1.48230428700276E-01
 1.10001852750622E-03  0.00000000000000E+00  1.48245693884807E-01  1.48245693884807E-01  1.48245693884807E-01  1.48245693884807E-01  1.48245693884807E-01  1.48245693884807E-01  1.48245693884807E-01  1.48245693884807E-01  1.48245693884807E-01  1.48245693884807E-01
 1.10153930954141E-03  0.00000000000000E+00  1.48260909386140E-01  1.48260909386140E-01  1.48260909386140E-01  1.48260909386140E-01  1.48260909386140E-01  1.48260909386140E-01  1.48260909386140E-01  1.48260909386140E-01  1.48260909386140E-01  1.48260909386140E-01
 1.10306219406665E-03  0.00000000000000E+00  1.48276075128321E-01  1.48276075128321E-01  1.48276075128321E-01  1.48276075128321E-01  1.48276075128321E-01  1.48276075128321E-01  1.48276075128321E-01  1.48276075128321E-01  1.48276075128321E-01  1.48276075128321E-01
 1.10458718398863E-03  0.00000000000000E+00  1.48291191035318E-01  1.48291191035318E-01  1.48291191035318E-01  1.48291191035318E-01  1.48291191035318E-01  1.48291191035318E-01  1.48291191035318E-01  1.48291191035318E-01  1.48291191035318E-01  1.48291191035318E-01
 1.10611428221808E-03  0.00000000000000E+00  1.48306257031015E-01  1.48306257031015E-01  1.48306257031015E-01  1.48306257031015E-01  1.48306257031015E-01  1.48306257031015E-01  1.48306257031015E-01  1.48306257031015E-01  1.48306257031015E-01  1.48306257031015E-01
 1.10764349166974E-03  0.00000000000000E+00  1.48321273039214E-01  1.48321273039214E-01  1.48321273039214E-01  1.48321273039214E-01  1.48321273039214E-01  1.48321273039214E-01  1.48321273039214E-01  1.48321273039214E-01  1.48321273039214E-01  1.48321273039214E-01
 1.10917481526240E-03  0.00000000000000E+00  1.48336238983639E-01  1.48336238983639E-01  1.48336238983639E-01  1.48336238983639E-01  1.48336238983639E-01  1.48336238983639E-01  1.48336238983639E-01  1.48336238983639E-01  1.48336238983639E-01  1.48336238983639E-01
 1.11070825591886E-03  0.00000000000000E+00  1.48351154787929E-01  1.48351154787929E-01  1.48351154787929E-01  1.48351154787929E-01  1.48351154787929E-01  1.48351154787929E-01  1.48351154787929E-01  1.48351154787929E-01  1.48351154787929E-01  1.48351154787929E-01
 1.11224381656599E-03  0.00000000000000E+00  1.48366020375643E-01  1.48366020375643E-01  1.48366020375643E-01  1.48366020375643E-01  1.48366020375643E-01  1.48366020375643E-01  1.48366020375643E-01  1.48366020375643E-01  1.48366020375643E-01  1.48366020375643E-01
 1.11378150013467E-03  0.00000000000000E+00  1.48380835670258E-01  1.48380835670258E-01  1.48380835670258E-01  1.48380835670258E-01  1.48380835670258E-01  1.48380835670258E-01  1.48380835670258E-01  1.48380835670258E-01  1.48380835670258E-01  1.48380835670258E-01
 1.11532130955985E-03  0.00000000000000E+00  1.48395600595168E-01  1.48395600595168E-01  1.48395600595168E-01  1.48395600595168E-01  1.48395600595168E-01  1.48395600595168E-01  1.48395600595168E-01  1.48395600595168E-01  1.48395600595168E-01  1.48395600595168E-01
 1.11686324778056E-03  0.00000000000000E+00  1.48410315073689E-01  1.48410315073689E-01  1.48410315073689E-01  1.48410315073689E-01  1.48410315073689E-01  1.48410315073689E-01  1.48410315073689E-01  1.48410315073689E-01  1.48410315073689E-01  1.48410315073689E-01
 1.11840731773986E-03  0.00000000000000E+00  1.48424979029050E-01  1.48424979029050E-01  1.48424979029050E-01  1.48424979029050E-01  1.48424979029050E-01  1.48424979029050E-01  1.48424979029050E-01  1.48424979029050E-01  1.48424979029050E-01  1.48424979029050E-01
 1.11995352238489E-03  0.00000000000000E+00  1.48439592384401E-01  1.48439592384401E-01  1.48439592384401E-01  1.48439592384401E-01  1.48439592384401E-01  1.48439592384401E-01  1.48439592384401E-01  1.48439592384401E-01  1.48439592384401E-01  1.48439592384401E-01
 1.12150186466686E-03  0.00000000000000E+00  1.48454155062810E-01  1.48454155062810E-01  1.48454155062810E-01  1.48454155062810E-01  1.48454155062810E-01  1.48454155062810E-01  1.48454155062810E-01  1.48454155062810E-01  1.48454155062810E-01  1.48454155062810E-01
 1.12305234754108E-03  0.00000000000000E+00  1.48468666987261E-01  1.48468666987261E-01  1.48468666987261E-01  1.48468666987261E-01  1.48468666987261E-01  1.48468666987261E-01  1.48468666987261E-01  1.48468666987261E-01  1.48468666987261E-01  1.48468666987261E-01
 1.12460497396693E-03  0.00000000000000E+00  1.48483128080658E-01  1.48483128080658E-01  1.48483128080658E-01  1.48483128080658E-01  1.48483128080658E-01  1.48483128080658E-01  1.48483128080658E-01  1.48483128080658E-01  1.48483128080658E-01  1.48483128080658E-01
 1.12615974690787E-03  0.00000000000000E+00  1.48497538265821E-01  1.48497538265821E-01  1.48497538265821E-01  1.48497538265821E-01  1.48497538265821E-01  1.48497538265821E-01  1.48497538265821E-01  1.48497538265821E-01  1.48497538265821E-01  1.48497538265821E-01
 1.12771666933147E-03  0.00000000000000E+00  1.48511897465489E-01  1.48511897465489E-01  1.48511897465489E-01  1.48511897465489E-01  1.48511897465489E-01  1.48511897465489E-01  1.48511897465489E-01  1.48511897465489E-01  1.48511897465489E-01  1.48511897465489E-01
 1.12927574420942E-03  0.00000000000000E+00  1.48526205602316E-01  1.48526205602316E-01  1.48526205602316E-01  1.48526205602316E-01  1.48526205602316E-01  1.48526205602316E-01  1.48526205602316E-01  1.48526205602316E-01  1.48526205602316E-01  1.48526205602316E-01
 1.13083697451748E-03  0.00000000000000E+00  1.48540462598877E-01  1.48540462598877E-01  1.48540462598877E-01  1.48540462598877E-01  1.48540462598877E-01  1.48540462598877E-01  1.48540462598877E-01  1.48540462598877E-01  1.48540462598877E-01  1.48540462598877E-01
 1.13240036323556E-03  0.00000000000000E+00  1.48554668377662E-01  1.48554668377662E-01  1.48554668377662E-01  1.48554668377662E-01  1.48554668377662E-01  1.48554668377662E-01  1.48554668377662E-01  1.48554668377662E-01  1.48554668377662E-01  1.48554668377662E-01
 1.13396591334766E-03  0.00000000000000E+00  1.48568822861078E-01  1.48568822861078E-01  1.48568822861078E-01  1.48568822861078E-01  1.48568822861078E-01  1.48568822861078E-01  1.48568822861078E-01  1.48568822861078E-01  1.48568822861078E-01  1.48568822861078E-01
 1.13553362784194E-03  0.00000000000000E+00  1.48582925971451E-01  1.48582925971451E-01  1.48582925971451E-01  1.48582925971451E-01  1.48582925971451E-01  1.48582925971451E-01  1.48582925971451E-01  1.48582925971451E-01  1.48582925971451E-01  1.48582925971451E-01
 1.13710350971065E-03  0.00000000000000E+00  1.48596977631023E-01  1.48596977631023E-01  1.48596977631023E-01  1.48596977631023E-01  1.48596977631023E-01  1.48596977631023E-01  1.48596977631023E-01  1.48596977631023E-01  1.48596977631023E-01  1.48596977631023E-01
 1.13867556195021E-03  0.00000000000000E+00  1.48610977761953E-01  1.48610977761953E-01  1.48610977761953E-01  1.48610977761953E-01  1.48610977761953E-01  1.48610977761953E-01  1.48610977761953E-01  1.48610977761953E-01  1.48610977761953E-01  1.48610977761953E-01
 1.14024978756117E-03  0.00000000000000E+00  1.48624926286318E-01  1.48624926286318E-01  1.48624926286318E-01  1.48624926286318E-01  1.48624926286318E-01  1.48624926286318E-01  1.48624926286318E-01  1.48624926286318E-01  1.48624926286318E-01  1.48624926286318E-01
 1.14182618954822E-03  0.00000000000000E+00  1.48638823126110E-01  1.48638823126110E-01  1.48638823126110E-01  1.48638823126110E-01  1.48638823126110E-01  1.48638823126110E-01  1.48638823126110E-01  1.48638823126110E-01  1.48638823126110E-01  1.48638823126110E-01
 1.14340477092022E-03  0.00000000000000E+00  1.48652668203241E-01  1.48652668203241E-01  1.48652668203241E-01  1.48652668203241E-01  1.48652668203241E-01  1.48652668203241E-01  1.48652668203241E-01  1.48652668203241E-01  1.48652668203241E-01  1.48652668203241E-01
 1.14498553469019E-03  0.00000000000000E+00  1.48666461439536E-01  1.48666461439536E-01  1.48666461439536E-01  1.48666461439536E-01  1.48666461439536E-01  1.48666461439536E-01  1.48666461439536E-01  1.48666461439536E-01  1.48666461439536E-01  1.48666461439536E-01
 1.14656848387529E-03  0.00000000000000E+00  1.48680202756738E-01  1.48680202756738E-01  1.48680202756738E-01  1.48680202756738E-01  1.48680202756738E-01  1.48680202756738E-01  1.48680202756738E-01  1.48680202756738E-01  1.48680202756738E-01  1.48680202756738E-01
 1.14815362149688E-03  0.00000000000000E+00  1.48693892076509E-01  1.48693892076509E-01  1.48693892076509E-01  1.48693892076509E-01  1.48693892076509E-01  1.48693892076509E-01  1.48693892076509E-01  1.48693892076509E-01  1.48693892076509E-01  1.48693892076509E-01
 1.14974095058049E-03  0.00000000000000E+00  1.48707529320425E-01  1.48707529320425E-01  1.48707529320425E-01  1.48707529320425E-01  1.48707529320425E-01  1.48707529320425E-01  1.48707529320425E-01  1.48707529320425E-01  1.48707529320425E-01  1.48707529320425E-01
 1.15133047415582E-03  0.00000000000000E+00  1.48721114409978E-01  1.48721114409978E-01  1.48721114409978E-01  1.48721114409978E-01  1.48721114409978E-01  1.48721114409978E-01  1.48721114409978E-01  1.48721114409978E-01  1.48721114409978E-01  1.48721114409978E-01
 1.15292219525677E-03  0.00000000000000E+00  1.48734647266579E-01  1.48734647266579E-01  1.48734647266579E-01  1.48734647266579E-01  1.48734647266579E-01  1.48734647266579E-01  1.48734647266579E-01  1.48734647266579E-01  1.48734647266579E-01  1.48734647266579E-01
 1.15451611692143E-03  0.00000000000000E+00  1.48748127811552E-01  1.48748127811552E-01  1.48748127811552E-01  1.48748127811552E-01  1.48748127811552E-01  1.48748127811552E-01  1.48748127811552E-01  1.48748127811552E-01  1.48748127811552E-01  1.48748127811552E-01
